PartID	CatalogID	PartString	Description	Quantity	 Price 	Labor	LowesID	HomeDepotID	SuppressInBom	BulkPriced	HideInBom	SpecialFlags	Weight	Image
100004294	4	000.935.024.009.00M	Adjustable Safety Shelf | WINDSWEPT PEWTER	1	32.26	0.025			FALSE	FALSE	0	"CutV,CutD"	15	100001385
100004295	4	000.935.034.009.00M	Adjustable Safety Shelf | WINDSWEPT PEWTER	1	46.19	0.025			FALSE	FALSE	0	"CutV,CutD"	18	100001385
100004296	4	000.935.044.009.00M	Adjustable Safety Shelf | WINDSWEPT PEWTER	1	53.41	0.025			FALSE	FALSE	0	"CutV,CutD"	21	100001385
100004297	4	000.935.920.008.00M	Adjustable Safety Shelf | WINDSWEPT BRONZE	1	10.08	0.025			FALSE	FALSE	0	"CutV,CutD"	3	100001385
100004298	4	000.935.980.008.00M	Adjustable Safety Shelf | WINDSWEPT BRONZE	1	14.41	0.025			FALSE	FALSE	0	"CutV,CutD"	5	100001385
100004299	4	000.935.010.008.00M	Adjustable Safety Shelf | WINDSWEPT BRONZE	1	17.3	0.025			FALSE	FALSE	0	"CutV,CutD"	6	100001385
100004300	4	000.935.020.008.00M	Adjustable Safety Shelf | WINDSWEPT BRONZE	1	21.63	0.025			FALSE	FALSE	0	"CutV,CutD"	8	100001385
100004301	4	000.935.030.008.00M	Adjustable Safety Shelf | WINDSWEPT BRONZE	1	24.52	0.025			FALSE	FALSE	0	"CutV,CutD"	9	100001385
100004302	4	000.935.040.008.00M	Adjustable Safety Shelf | WINDSWEPT BRONZE	1	28.85	0.025			FALSE	FALSE	0	"CutV,CutD"	11	100001385
100004303	4	000.935.921.008.00M	Adjustable Safety Shelf | WINDSWEPT BRONZE	1	11.52	0.025			FALSE	FALSE	0	"CutV,CutD"	4	100001385
100004304	4	000.935.981.008.00M	Adjustable Safety Shelf | WINDSWEPT BRONZE	1	15.86	0.025			FALSE	FALSE	0	"CutV,CutD"	5	100001385
100004305	4	000.935.011.008.00M	Adjustable Safety Shelf | WINDSWEPT BRONZE	1	21.63	0.025			FALSE	FALSE	0	"CutV,CutD"	7	100001385
100004306	4	000.935.021.008.00M	Adjustable Safety Shelf | WINDSWEPT BRONZE	1	25.96	0.025			FALSE	FALSE	0	"CutV,CutD"	9	100001385
100004307	4	000.935.031.008.00M	Adjustable Safety Shelf | WINDSWEPT BRONZE	1	28.85	0.025			FALSE	FALSE	0	"CutV,CutD"	11	100001385
100004308	4	000.935.041.008.00M	Adjustable Safety Shelf | WINDSWEPT BRONZE	1	34.63	0.025			FALSE	FALSE	0	"CutV,CutD"	13	100001385
100004309	4	000.935.922.008.00M	Adjustable Safety Shelf | WINDSWEPT BRONZE	1	12.97	0.025			FALSE	FALSE	0	"CutV,CutD"	4	100001385
100004310	4	000.935.982.008.00M	Adjustable Safety Shelf | WINDSWEPT BRONZE	1	17.3	0.025			FALSE	FALSE	0	"CutV,CutD"	6	100001385
100004311	4	000.935.012.008.00M	Adjustable Safety Shelf | WINDSWEPT BRONZE	1	23.07	0.025			FALSE	FALSE	0	"CutV,CutD"	8	100001385
100004312	4	000.935.022.008.00M	Adjustable Safety Shelf | WINDSWEPT BRONZE	1	27.41	0.025			FALSE	FALSE	0	"CutV,CutD"	10	100001385
100004313	4	000.935.032.008.00M	Adjustable Safety Shelf | WINDSWEPT BRONZE	1	31.74	0.025			FALSE	FALSE	0	"CutV,CutD"	12	100001385
100004314	4	000.935.042.008.00M	Adjustable Safety Shelf | WINDSWEPT BRONZE	1	36.08	0.025			FALSE	FALSE	0	"CutV,CutD"	14	100001385
100004315	4	000.935.923.008.00M	Adjustable Safety Shelf | WINDSWEPT BRONZE	1	15.86	0.025			FALSE	FALSE	0	"CutV,CutD"	5	100001385
100004316	4	000.935.983.008.00M	Adjustable Safety Shelf | WINDSWEPT BRONZE	1	20.18	0.025			FALSE	FALSE	0	"CutV,CutD"	8	100001385
100004317	4	000.935.013.008.00M	Adjustable Safety Shelf | WINDSWEPT BRONZE	1	25.96	0.025			FALSE	FALSE	0	"CutV,CutD"	10	100001385
100004318	4	000.935.023.008.00M	Adjustable Safety Shelf | WINDSWEPT BRONZE	1	30.3	0.025			FALSE	FALSE	0	"CutV,CutD"	13	100001385
100004319	4	000.935.033.008.00M	Adjustable Safety Shelf | WINDSWEPT BRONZE	1	34.63	0.025			FALSE	FALSE	0	"CutV,CutD"	15	100001385
100004320	4	000.935.043.008.00M	Adjustable Safety Shelf | WINDSWEPT BRONZE	1	38.97	0.025			FALSE	FALSE	0	"CutV,CutD"	18	100001385
100004321	4	000.935.924.008.00M	Adjustable Safety Shelf | WINDSWEPT BRONZE	1	17.3	0.025			FALSE	FALSE	0	"CutV,CutD"	6	100001385
100004322	4	000.935.984.008.00M	Adjustable Safety Shelf | WINDSWEPT BRONZE	1	24.52	0.025			FALSE	FALSE	0	"CutV,CutD"	9	100001385
100004323	4	000.935.014.008.00M	Adjustable Safety Shelf | WINDSWEPT BRONZE	1	31.74	0.025			FALSE	FALSE	0	"CutV,CutD"	12	100001385
100004324	4	000.935.024.008.00M	Adjustable Safety Shelf | WINDSWEPT BRONZE	1	32.26	0.025			FALSE	FALSE	0	"CutV,CutD"	15	100001385
100004325	4	000.935.034.008.00M	Adjustable Safety Shelf | WINDSWEPT BRONZE	1	46.19	0.025			FALSE	FALSE	0	"CutV,CutD"	18	100001385
100004326	4	000.935.044.008.00M	Adjustable Safety Shelf | WINDSWEPT BRONZE	1	53.41	0.025			FALSE	FALSE	0	"CutV,CutD"	21	100001385
100004327	4	000.282.024.720.00P	~ Safety Shelf Support	1	0.53	0			FALSE	FALSE	0			2307
100004328	4	000.936.020.001.00M	Corner Adjustable Safety Shelf | WHITE	1	54.6	0.0333			FALSE	FALSE	0	"CutV:LENGTH,CutD:PART_DEPTH"	8	100001805
100004329	4	000.936.021.001.00M	Corner Adjustable Safety Shelf | WHITE	1	54.6	0.0333			FALSE	FALSE	0	"CutV:LENGTH,CutD:PART_DEPTH"	9	100001805
100004330	4	000.936.022.001.00M	Corner Adjustable Safety Shelf | WHITE	1	54.6	0.0333			FALSE	FALSE	0	"CutV:LENGTH,CutD:PART_DEPTH"	10	100001805
100004331	4	000.936.020.002.00M	Corner Adjustable Safety Shelf | ANTIQUE WHITE	1	63.92	0.0333			FALSE	FALSE	0	"CutV:LENGTH,CutD:PART_DEPTH"	8	100001805
100004332	4	000.936.021.002.00M	Corner Adjustable Safety Shelf | ANTIQUE WHITE	1	63.92	0.0333			FALSE	FALSE	0	"CutV:LENGTH,CutD:PART_DEPTH"	9	100001805
100004333	4	000.936.022.002.00M	Corner Adjustable Safety Shelf | ANTIQUE WHITE	1	63.92	0.0333			FALSE	FALSE	0	"CutV:LENGTH,CutD:PART_DEPTH"	10	100001805
100004334	4	000.936.020.003.00M	Corner Adjustable Safety Shelf | FOLKSTONE GRAY	1	62.88	0.0333			FALSE	FALSE	0	"CutV:LENGTH,CutD:PART_DEPTH"	8	100001805
100004335	4	000.936.021.003.00M	Corner Adjustable Safety Shelf | FOLKSTONE GRAY	1	62.88	0.0333			FALSE	FALSE	0	"CutV:LENGTH,CutD:PART_DEPTH"	9	100001805
100004336	4	000.936.022.003.00M	Corner Adjustable Safety Shelf | FOLKSTONE GRAY	1	62.88	0.0333			FALSE	FALSE	0	"CutV:LENGTH,CutD:PART_DEPTH"	10	100001805
100004337	4	000.936.020.004.00M	Corner Adjustable Safety Shelf | CARMEL APPLE	1	72.2	0.0333			FALSE	FALSE	0	"CutV:LENGTH,CutD:PART_DEPTH"	8	100001805
100004338	4	000.936.021.004.00M	Corner Adjustable Safety Shelf | CARMEL APPLE	1	72.2	0.0333			FALSE	FALSE	0	"CutV:LENGTH,CutD:PART_DEPTH"	9	100001805
100004339	4	000.936.022.004.00M	Corner Adjustable Safety Shelf | CARMEL APPLE	1	72.2	0.0333			FALSE	FALSE	0	"CutV:LENGTH,CutD:PART_DEPTH"	10	100001805
100004340	4	000.936.020.005.00M	Corner Adjustable Safety Shelf | WILD APPLE	1	72.2	0.0333			FALSE	FALSE	0	"CutV:LENGTH,CutD:PART_DEPTH"	8	100001805
100004341	4	000.936.021.005.00M	Corner Adjustable Safety Shelf | WILD APPLE	1	72.2	0.0333			FALSE	FALSE	0	"CutV:LENGTH,CutD:PART_DEPTH"	9	100001805
100004342	4	000.936.022.005.00M	Corner Adjustable Safety Shelf | WILD APPLE	1	72.2	0.0333			FALSE	FALSE	0	"CutV:LENGTH,CutD:PART_DEPTH"	10	100001805
100004343	4	000.936.020.006.00M	Corner Adjustable Safety Shelf | MAHOGANY IMPRESSIONS	1	72.2	0.0333			FALSE	FALSE	0	"CutV:LENGTH,CutD:PART_DEPTH"	8	100001805
100004344	4	000.936.021.006.00M	Corner Adjustable Safety Shelf | MAHOGANY IMPRESSIONS	1	72.2	0.0333			FALSE	FALSE	0	"CutV:LENGTH,CutD:PART_DEPTH"	9	100001805
100004345	4	000.936.022.006.00M	Corner Adjustable Safety Shelf | MAHOGANY IMPRESSIONS	1	72.2	0.0333			FALSE	FALSE	0	"CutV:LENGTH,CutD:PART_DEPTH"	10	100001805
100004346	4	000.936.020.007.00M	Corner Adjustable Safety Shelf | CHOCOLATE APPLE	1	72.2	0.0333			FALSE	FALSE	0	"CutV:LENGTH,CutD:PART_DEPTH"	8	100001805
100004347	4	000.936.021.007.00M	Corner Adjustable Safety Shelf | CHOCOLATE APPLE	1	72.2	0.0333			FALSE	FALSE	0	"CutV:LENGTH,CutD:PART_DEPTH"	9	100001805
100004348	4	000.936.022.007.00M	Corner Adjustable Safety Shelf | CHOCOLATE APPLE	1	72.2	0.0333			FALSE	FALSE	0	"CutV:LENGTH,CutD:PART_DEPTH"	10	100001805
100004349	4	000.936.020.010.00M	Corner Adjustable Safety Shelf | HARDROCK MAPLE	1	60.76	0.0333			FALSE	FALSE	0	"CutV:LENGTH,CutD:PART_DEPTH"	8	100001805
100004350	4	000.936.021.010.00M	Corner Adjustable Safety Shelf | HARDROCK MAPLE	1	60.76	0.0333			FALSE	FALSE	0	"CutV:LENGTH,CutD:PART_DEPTH"	9	100001805
100004351	4	000.936.022.010.00M	Corner Adjustable Safety Shelf | HARDROCK MAPLE	1	60.76	0.0333			FALSE	FALSE	0	"CutV:LENGTH,CutD:PART_DEPTH"	10	100001805
100004352	4	000.936.020.009.00M	Corner Adjustable Safety Shelf | WINDSWEPT PEWTER	1	69.3	0.0333			FALSE	FALSE	0	"CutV:LENGTH,CutD:PART_DEPTH"	8	100001805
100004353	4	000.936.021.009.00M	Corner Adjustable Safety Shelf | WINDSWEPT PEWTER	1	69.3	0.0333			FALSE	FALSE	0	"CutV:LENGTH,CutD:PART_DEPTH"	9	100001805
100004354	4	000.936.022.009.00M	Corner Adjustable Safety Shelf | WINDSWEPT PEWTER	1	69.3	0.0333			FALSE	FALSE	0	"CutV:LENGTH,CutD:PART_DEPTH"	10	100001805
100004355	4	000.936.020.008.00M	Corner Adjustable Safety Shelf | WINDSWEPT BRONZE	1	69.3	0.0333			FALSE	FALSE	0	"CutV:LENGTH,CutD:PART_DEPTH"	8	100001805
100004356	4	000.936.021.008.00M	Corner Adjustable Safety Shelf | WINDSWEPT BRONZE	1	69.3	0.0333			FALSE	FALSE	0	"CutV:LENGTH,CutD:PART_DEPTH"	9	100001805
100004357	4	000.936.022.008.00M	Corner Adjustable Safety Shelf | WINDSWEPT BRONZE	1	69.3	0.0333			FALSE	FALSE	0	"CutV:LENGTH,CutD:PART_DEPTH"	10	100001805
100004599	4	000.140.000.001.00M	Hamper Door - Flat | WHITE	1	4.5				FALSE	FALSE	0	"CutV:DOOR_WIDTH,CutH:DOOR_HT,SQ_FT, ROUND:1000"	10	100002239
100004600	4	000.141.000.001.00P	Decor Hamper Door - JR7 | WHITE	1	30.28				FALSE	FALSE	0	"CutV:DOOR_WIDTH,CutH:DOOR_HT,SQ_FT, ROUND:1000"	10	100000539
100004601	4	000.142.000.001.00P	Decor Hamper Door - DR1 | WHITE	1	33.84				FALSE	FALSE	0	"CutV:DOOR_WIDTH,CutH:DOOR_HT,SQ_FT, ROUND:1000"	10	100000540
100004602	4	000.143.000.001.00P	Decor Hamper Door - DR8 | WHITE	1	21.85				FALSE	FALSE	0	"CutV:DOOR_WIDTH,CutH:DOOR_HT,SQ_FT, ROUND:1000"	10	100000541
100004603	4	000.144.000.001.00P	Decor Hamper Door - AMS329 | WHITE	1	40.85				FALSE	FALSE	0	"CutV:DOOR_WIDTH,CutH:DOOR_HT,SQ_FT, ROUND:1000"	10	100000542
100004604	4	000.145.000.001.00P	Decor Hamper Door - KB732 | WHITE	1	24.34				FALSE	FALSE	0	"CutV:DOOR_WIDTH,CutH:DOOR_HT,SQ_FT, ROUND:1000"	10	100000543
100004605	4	000.140.000.002.00M	Hamper Door - Flat | ANTIQUE WHITE	1	5.31				FALSE	FALSE	0	"CutV:DOOR_WIDTH,CutH:DOOR_HT,SQ_FT, ROUND:1000"	10	100002239
100004606	4	000.141.000.002.00P	Decor Hamper Door - JR7 | Antique ANTIQUE WHITE	1	30.28				FALSE	FALSE	0	"CutV:DOOR_WIDTH,CutH:DOOR_HT,SQ_FT, ROUND:1000"	10	100000539
100004607	4	000.142.000.002.00P	Decor Hamper Door - DR1 | Antique ANTIQUE WHITE	1	33.84				FALSE	FALSE	0	"CutV:DOOR_WIDTH,CutH:DOOR_HT,SQ_FT, ROUND:1000"	10	100000540
100004608	4	000.143.000.002.00P	Decor Hamper Door - DR8 | Antique ANTIQUE WHITE	1	21.85				FALSE	FALSE	0	"CutV:DOOR_WIDTH,CutH:DOOR_HT,SQ_FT, ROUND:1000"	10	100000541
100004609	4	000.144.000.002.00P	Decor Hamper Door - AMS329 | Antique ANTIQUE WHITE	1	40.85				FALSE	FALSE	0	"CutV:DOOR_WIDTH,CutH:DOOR_HT,SQ_FT, ROUND:1000"	10	100000542
100004610	4	000.145.000.002.00P	Decor Hamper Door - KB732 | Antique ANTIQUE WHITE	1	24.34				FALSE	FALSE	0	"CutV:DOOR_WIDTH,CutH:DOOR_HT,SQ_FT, ROUND:1000"	10	100000543
100004611	4	000.140.000.003.00M	Hamper Door - Flat | FOLKSTONE GRAY	1	1000000				FALSE	FALSE	0	"CutV:DOOR_WIDTH,CutH:DOOR_HT,SQ_FT, ROUND:1000"	10	100002239
100004612	4	000.141.000.003.00P	UNAVAILABLE - Decor Hamper Door - JR7 | FOLKSTONE GRAY	1	1000000				FALSE	FALSE	0	"CutV:DOOR_WIDTH,CutH:DOOR_HT,SQ_FT, ROUND:1000"	10	100000539
100004613	4	000.142.000.003.00P	UNAVAILABLE - Decor Hamper Door - DR1 | FOLKSTONE GRAY	1	1000000				FALSE	FALSE	0	"CutV:DOOR_WIDTH,CutH:DOOR_HT,SQ_FT, ROUND:1000"	10	100000540
100004614	4	000.143.000.003.00P	UNAVAILABLE - Decor Hamper Door - DR8 | FOLKSTONE GRAY	1	1000000				FALSE	FALSE	0	"CutV:DOOR_WIDTH,CutH:DOOR_HT,SQ_FT, ROUND:1000"	10	100000541
100004615	4	000.144.000.003.00P	UNAVAILABLE - Decor Hamper Door - AMS329 | FOLKSTONE GRAY	1	1000000				FALSE	FALSE	0	"CutV:DOOR_WIDTH,CutH:DOOR_HT,SQ_FT, ROUND:1000"	10	100000542
100004616	4	000.145.000.003.00P	UNAVAILABLE - Decor Hamper Door - KB732 | FOLKSTONE GRAY	1	1000000				FALSE	FALSE	0	"CutV:DOOR_WIDTH,CutH:DOOR_HT,SQ_FT, ROUND:1000"	10	100000543
100004617	4	000.140.000.004.00M	Hamper Door - Flat | CARMEL APPLE	1	6.03				FALSE	FALSE	0	"CutV:DOOR_WIDTH,CutH:DOOR_HT,SQ_FT, ROUND:1000"	10	100002239
100004618	4	000.141.000.004.00P	Decor Hamper Door - JR7 | CARMEL APPLE	1	33.25				FALSE	FALSE	0	"CutV:DOOR_WIDTH,CutH:DOOR_HT,SQ_FT, ROUND:1000"	10	100000539
100004619	4	000.142.000.004.00P	Decor Hamper Door - DR1 | CARMEL APPLE	1	36.81				FALSE	FALSE	0	"CutV:DOOR_WIDTH,CutH:DOOR_HT,SQ_FT, ROUND:1000"	10	100000540
100004620	4	000.143.000.004.00P	Decor Hamper Door - DR8 | CARMEL APPLE	1	24.82				FALSE	FALSE	0	"CutV:DOOR_WIDTH,CutH:DOOR_HT,SQ_FT, ROUND:1000"	10	100000541
100004621	4	000.144.000.004.00P	Decor Hamper Door - AMS329 | CARMEL APPLE	1	43.82				FALSE	FALSE	0	"CutV:DOOR_WIDTH,CutH:DOOR_HT,SQ_FT, ROUND:1000"	10	100000542
100004622	4	000.145.000.004.00P	Decor Hamper Door - KB732 | CARMEL APPLE	1	27.31				FALSE	FALSE	0	"CutV:DOOR_WIDTH,CutH:DOOR_HT,SQ_FT, ROUND:1000"	10	100000543
100004623	4	000.140.000.005.00M	Hamper Door - Flat | WILD APPLE	1	6.03				FALSE	FALSE	0	"CutV:DOOR_WIDTH,CutH:DOOR_HT,SQ_FT, ROUND:1000"	10	100002239
100004624	4	000.141.000.005.00P	Decor Hamper Door - JR7 | WILD APPLE	1	33.25				FALSE	FALSE	0	"CutV:DOOR_WIDTH,CutH:DOOR_HT,SQ_FT, ROUND:1000"	10	100000539
100004625	4	000.142.000.005.00P	Decor Hamper Door - DR1 | WILD APPLE	1	36.81				FALSE	FALSE	0	"CutV:DOOR_WIDTH,CutH:DOOR_HT,SQ_FT, ROUND:1000"	10	100000540
100004626	4	000.143.000.005.00P	Decor Hamper Door - DR8 | WILD APPLE	1	23.51				FALSE	FALSE	0	"CutV:DOOR_WIDTH,CutH:DOOR_HT,SQ_FT, ROUND:1000"	10	100000541
100004627	4	000.144.000.005.00P	Decor Hamper Door - AMS329 | WILD APPLE	1	43.82				FALSE	FALSE	0	"CutV:DOOR_WIDTH,CutH:DOOR_HT,SQ_FT, ROUND:1000"	10	100000542
100004628	4	000.145.000.005.00P	Decor Hamper Door - KB732 | WILD APPLE	1	27.31				FALSE	FALSE	0	"CutV:DOOR_WIDTH,CutH:DOOR_HT,SQ_FT, ROUND:1000"	10	100000543
100004629	4	000.140.000.006.00M	Hamper Door - Flat | MAHOGANY IMPRESSIONS	1	1000000				FALSE	FALSE	0	"CutV:DOOR_WIDTH,CutH:DOOR_HT,SQ_FT, ROUND:1000"	10	100002239
100004630	4	000.141.000.006.00P	UNAVAILABLE - Decor Hamper Door - JR7 | MAHOGANY IMPRESSIONS	1	1000000				FALSE	FALSE	0	"CutV:DOOR_WIDTH,CutH:DOOR_HT,SQ_FT, ROUND:1000"	10	100000539
100004631	4	000.142.000.006.00P	UNAVAILABLE - Decor Hamper Door - DR1 | MAHOGANY IMPRESSIONS	1	1000000				FALSE	FALSE	0	"CutV:DOOR_WIDTH,CutH:DOOR_HT,SQ_FT, ROUND:1000"	10	100000540
100004632	4	000.143.000.006.00P	UNAVAILABLE - Decor Hamper Door - DR8 | MAHOGANY IMPRESSIONS	1	1000000				FALSE	FALSE	0	"CutV:DOOR_WIDTH,CutH:DOOR_HT,SQ_FT, ROUND:1000"	10	100000541
100004633	4	000.144.000.006.00P	UNAVAILABLE - Decor Hamper Door - AMS329 | MAHOGANY IMPRESSIONS	1	1000000				FALSE	FALSE	0	"CutV:DOOR_WIDTH,CutH:DOOR_HT,SQ_FT, ROUND:1000"	10	100000542
100004634	4	000.145.000.006.00P	UNAVAILABLE - Decor Hamper Door - KB732 | MAHOGANY IMPRESSIONS	1	1000000				FALSE	FALSE	0	"CutV:DOOR_WIDTH,CutH:DOOR_HT,SQ_FT, ROUND:1000"	10	100000543
100004635	4	000.140.000.007.00M	Hamper Door - Flat | CHOCOLATE APPLE	1	6.03				FALSE	FALSE	0	"CutV:DOOR_WIDTH,CutH:DOOR_HT,SQ_FT, ROUND:1000"	10	100002239
100004636	4	000.141.000.007.00P	Decor Hamper Door - JR7 | CHOCOLATE APPLE	1	33.25				FALSE	FALSE	0	"CutV:DOOR_WIDTH,CutH:DOOR_HT,SQ_FT, ROUND:1000"	10	100000539
100004637	4	000.142.000.007.00P	Decor Hamper Door - DR1 | CHOCOLATE APPLE	1	36.81				FALSE	FALSE	0	"CutV:DOOR_WIDTH,CutH:DOOR_HT,SQ_FT, ROUND:1000"	10	100000540
100004638	4	000.143.000.007.00P	Decor Hamper Door - DR8 | CHOCOLATE APPLE	1	24.82				FALSE	FALSE	0	"CutV:DOOR_WIDTH,CutH:DOOR_HT,SQ_FT, ROUND:1000"	10	100000541
100004639	4	000.144.000.007.00P	Decor Hamper Door - AMS329 | CHOCOLATE APPLE	1	43.82				FALSE	FALSE	0	"CutV:DOOR_WIDTH,CutH:DOOR_HT,SQ_FT, ROUND:1000"	10	100000542
100004640	4	000.145.000.007.00P	Decor Hamper Door - KB732 | CHOCOLATE APPLE	1	27.31				FALSE	FALSE	0	"CutV:DOOR_WIDTH,CutH:DOOR_HT,SQ_FT, ROUND:1000"	10	100000543
100004641	4	000.140.000.010.00M	Hamper Door - Flat | HARDROCK MAPLE	1	5.31				FALSE	FALSE	0	"CutV:DOOR_WIDTH,CutH:DOOR_HT,SQ_FT, ROUND:1000"	10	100002239
100004642	4	000.141.000.010.00P	Decor Hamper Door - JR7 | HARDROCK MAPLE	1	33.25				FALSE	FALSE	0	"CutV:DOOR_WIDTH,CutH:DOOR_HT,SQ_FT, ROUND:1000"	10	100000539
100004643	4	000.142.000.010.00P	Decor Hamper Door - DR1 | HARDROCK MAPLE	1	36.81				FALSE	FALSE	0	"CutV:DOOR_WIDTH,CutH:DOOR_HT,SQ_FT, ROUND:1000"	10	100000540
100004644	4	000.143.000.010.00P	Decor Hamper Door - DR8 | HARDROCK MAPLE	1	24.82				FALSE	FALSE	0	"CutV:DOOR_WIDTH,CutH:DOOR_HT,SQ_FT, ROUND:1000"	10	100000541
100004645	4	000.144.000.010.00P	Decor Hamper Door - AMS329 | HARDROCK MAPLE	1	43.82				FALSE	FALSE	0	"CutV:DOOR_WIDTH,CutH:DOOR_HT,SQ_FT, ROUND:1000"	10	100000542
100004646	4	000.145.000.010.00P	Decor Hamper Door - KB732 | HARDROCK MAPLE	1	27.31				FALSE	FALSE	0	"CutV:DOOR_WIDTH,CutH:DOOR_HT,SQ_FT, ROUND:1000"	10	100000543
100004647	4	000.140.000.011.00M	Hamper Door - Flat	1	5.78				FALSE	FALSE	0	"CutV:DOOR_WIDTH,CutH:DOOR_HT,SQ_FT, ROUND:1000"	10	100002239
100004648	4	000.141.000.009.00P	UNAVAILABLE - Decor Hamper Door - JR7 | WINDSWEPT PEWTER	1	1000000				FALSE	FALSE	0	"CutV:DOOR_WIDTH,CutH:DOOR_HT,SQ_FT, ROUND:1000"	10	100000539
100004649	4	000.142.000.009.00P	UNAVAILABLE - Decor Hamper Door - DR1 | WINDSWEPT PEWTER	1	1000000				FALSE	FALSE	0	"CutV:DOOR_WIDTH,CutH:DOOR_HT,SQ_FT, ROUND:1000"	10	100000540
100004650	4	000.143.000.009.00P	UNAVAILABLE - Decor Hamper Door - DR8 | WINDSWEPT PEWTER	1	1000000				FALSE	FALSE	0	"CutV:DOOR_WIDTH,CutH:DOOR_HT,SQ_FT, ROUND:1000"	10	100000541
100004651	4	000.144.000.009.00P	UNAVAILABLE - Decor Hamper Door - AMS329 | WINDSWEPT PEWTER	1	1000000				FALSE	FALSE	0	"CutV:DOOR_WIDTH,CutH:DOOR_HT,SQ_FT, ROUND:1000"	10	100000542
100004652	4	000.145.000.009.00P	UNAVAILABLE - Decor Hamper Door - KB732 | WINDSWEPT PEWTER	1	1000000				FALSE	FALSE	0	"CutV:DOOR_WIDTH,CutH:DOOR_HT,SQ_FT, ROUND:1000"	10	100000543
100004653	4	000.140.000.012.00M	Hamper Door - Flat	1	5.78				FALSE	FALSE	0	"CutV:DOOR_WIDTH,CutH:DOOR_HT,SQ_FT, ROUND:1000"	10	100002239
100004654	4	000.141.000.008.00P	UNAVAILABLE - Decor Hamper Door - JR7 | WINDSWEPT BRONZE	1	1000000				FALSE	FALSE	0	"CutV:DOOR_WIDTH,CutH:DOOR_HT,SQ_FT, ROUND:1000"	10	100000539
100004655	4	000.142.000.008.00P	UNAVAILABLE - Decor Hamper Door - DR1 | WINDSWEPT BRONZE	1	1000000				FALSE	FALSE	0	"CutV:DOOR_WIDTH,CutH:DOOR_HT,SQ_FT, ROUND:1000"	10	100000540
100004656	4	000.143.000.008.00P	UNAVAILABLE - Decor Hamper Door - DR8 | WINDSWEPT BRONZE	1	1000000				FALSE	FALSE	0	"CutV:DOOR_WIDTH,CutH:DOOR_HT,SQ_FT, ROUND:1000"	10	100000541
100004657	4	000.144.000.008.00P	UNAVAILABLE - Decor Hamper Door - AMS329 | WINDSWEPT BRONZE	1	1000000				FALSE	FALSE	0	"CutV:DOOR_WIDTH,CutH:DOOR_HT,SQ_FT, ROUND:1000"	10	100000542
100004658	4	000.145.000.008.00P	UNAVAILABLE - Decor Hamper Door - KB732 | WINDSWEPT BRONZE	1	1000000				FALSE	FALSE	0	"CutV:DOOR_WIDTH,CutH:DOOR_HT,SQ_FT, ROUND:1000"	10	100000543
100004659	4	000.140.000.009.00M	Hamper Door - Flat	1	1000000				FALSE	FALSE	0	"CutV:DOOR_WIDTH,CutH:DOOR_HT,SQ_FT, ROUND:1000"	10	100002239
100004660	4	000.140.000.008.00M	Hamper Door - Flat	1	1000000				FALSE	FALSE	0	"CutV:DOOR_WIDTH,CutH:DOOR_HT,SQ_FT, ROUND:1000"	10	100002239
100004661	4		~ Cam - Flush | WHITE	1					FALSE	FALSE	0			 
100004662	4	 	~ Cam Cover | WHITE	1	0.21				FALSE	FALSE	0			100002353
100004663	4	 	~ Cam Cover | Beige	1	0.21				FALSE	FALSE	0			100002353
100004664	4	 	~ Cam Cover | Zinc	1	0.21				FALSE	FALSE	0			100002353
100004665	4	 	~ Cam Cover | Cinnamon	1	0.21				FALSE	FALSE	0			100002353
100004666	4	 	~ Cam Cover | Brown	1	0.21				FALSE	FALSE	0			100002353
100004667	4	 	Island Thru Panel | WHITE	1	13.75				FALSE	FALSE	0	"CutV:PANEL_LENGTH,CutH,WSQ_FT,ROUND:1000"	1	100002332
100004668	4	 	Island Thru Panel | ANTIQUE WHITE	1	16.23				FALSE	FALSE	0	"CutV:PANEL_LENGTH,CutH,WSQ_FT,ROUND:1000"	1	100002332
100004669	4	 	Island Thru Panel | FOLKSTONE GRAY	1	15.95				FALSE	FALSE	0	"CutV:PANEL_LENGTH,CutH,WSQ_FT,ROUND:1000"	1	100002332
100004670	4	 	Island Thru Panel | CARMEL APPLE	1	18.43				FALSE	FALSE	0	"CutV:PANEL_LENGTH,CutH,WSQ_FT,ROUND:1000"	1	100002332
100004671	4	 	Island Thru Panel | WILD APPLE	1	18.43				FALSE	FALSE	0	"CutV:PANEL_LENGTH,CutH,WSQ_FT,ROUND:1000"	1	100002332
100004672	4	 	Island Thru Panel | MAHOGANY IMPRESSIONS	1	18.43				FALSE	FALSE	0	"CutV:PANEL_LENGTH,CutH,WSQ_FT,ROUND:1000"	1	100002332
100004673	4	 	Island Thru Panel | CHOCOLATE APPLE	1	18.43				FALSE	FALSE	0	"CutV:PANEL_LENGTH,CutH,WSQ_FT,ROUND:1000"	1	100002332
100004674	4		Island Thru Panel | HARDROCK MAPLE	1	11.19				FALSE	FALSE	0	"CutV:PANEL_LENGTH,CutH,WSQ_FT,ROUND:1000"	1	100002332
100004675	4		Island Thru Panel | WINDSWEPT PEWTER	1	12.84				FALSE	FALSE	0	"CutV:PANEL_LENGTH,CutH,WSQ_FT,ROUND:1000"	1	100002332
