PartID,CatalogID,PartString,Description - Updated 11/11/10,Quantity, Price ,Labor,Lin Ft Price, Item Price ,SuppressInBom,BulkPriced,HideInBom,SpecialFlags,Weight,Image
100004044,4,000.935.042.001.00M,"Adjustable Safety Shelf, (42x16), White",1, $10.37 ,0.025,,,FALSE,FALSE,0,"CutV,CutD",14,100001385
100004045,4,000.935.923.001.00M,"Adjustable Safety Shelf, (12x20), White",1, $4.43 ,0.025,,,FALSE,FALSE,0,"CutV,CutD",5,100001385
100004046,4,000.935.983.001.00M,"Adjustable Safety Shelf, (18x20), White",1, $6.19 ,0.025,,,FALSE,FALSE,0,"CutV,CutD",8,100001385
100004047,4,000.935.013.001.00M,"Adjustable Safety Shelf, (24x20), White",1, $7.89 ,0.025,,,FALSE,FALSE,0,"CutV,CutD",10,100001385
100004048,4,000.935.023.001.00M,"Adjustable Safety Shelf, (30x20), White",1, $9.58 ,0.025,,,FALSE,FALSE,0,"CutV,CutD",13,100001385
100004049,4,000.935.033.001.00M,"Adjustable Safety Shelf, (36x20), White",1, $11.12 ,0.025,,,FALSE,FALSE,0,"CutV,CutD",15,100001385
100004050,4,000.935.043.001.00M,"Adjustable Safety Shelf, (42x20), White",1, $12.75 ,0.025,,,FALSE,FALSE,0,"CutV,CutD",18,100001385
100004051,4,000.935.924.001.00M,"Adjustable Safety Shelf, (12x24), White",1, $5.18 ,0.025,,,FALSE,FALSE,0,"CutV,CutD",6,100001385
100004052,4,000.935.984.001.00M,"Adjustable Safety Shelf, (18x24), White",1, $7.28 ,0.025,,,FALSE,FALSE,0,"CutV,CutD",9,100001385
100004053,4,000.935.014.001.00M,"Adjustable Safety Shelf, (24x24), White",1, $9.32 ,0.025,,,FALSE,FALSE,0,"CutV,CutD",12,100001385
100004054,4,000.935.024.001.00M,"Adjustable Safety Shelf, (30x24), White",1, $11.34 ,0.025,,,FALSE,FALSE,0,"CutV,CutD",15,100001385
100004055,4,000.935.034.001.00M,"Adjustable Safety Shelf, (36x24), White",1, $13.18 ,0.025,,,FALSE,FALSE,0,"CutV,CutD",18,100001385
100004056,4,000.935.044.001.00M,"Adjustable Safety Shelf, (42x24), White",1, $14.91 ,0.025,,,FALSE,FALSE,0,"CutV,CutD",21,100001385
100004057,4,000.935.920.002.00M,"Adjustable Safety Shelf, (12x12), Antique White",1,9.49,0.025,,,FALSE,FALSE,0,"CutV,CutD",3,100001385
100004058,4,000.935.980.002.00M,"Adjustable Safety Shelf, (18x12), Antique White",1,13.47,0.025,,,FALSE,FALSE,0,"CutV,CutD",5,100001385
100004059,4,000.935.010.002.00M,"Adjustable Safety Shelf, (24x12), Antique White",1,16.13,0.025,,,FALSE,FALSE,0,"CutV,CutD",6,100001385
100004060,4,000.935.020.002.00M,"Adjustable Safety Shelf, (30x12), Antique White",1,20.11,0.025,,,FALSE,FALSE,0,"CutV,CutD",8,100001385
100004061,4,000.935.030.002.00M,"Adjustable Safety Shelf, (36x12), Antique White",1,22.76,0.025,,,FALSE,FALSE,0,"CutV,CutD",9,100001385
100004062,4,000.935.040.002.00M,"Adjustable Safety Shelf, (42x12), Antique White",1,26.75,0.025,,,FALSE,FALSE,0,"CutV,CutD",11,100001385
100004063,4,000.935.921.002.00M,"Adjustable Safety Shelf, (12x14), Antique White",1,10.82,0.025,,,FALSE,FALSE,0,"CutV,CutD",4,100001385
100004064,4,000.935.981.002.00M,"Adjustable Safety Shelf, (18x14), Antique White",1,14.8,0.025,,,FALSE,FALSE,0,"CutV,CutD",5,100001385
100004065,4,000.935.011.002.00M,"Adjustable Safety Shelf, (24x14), Antique White",1,20.11,0.025,,,FALSE,FALSE,0,"CutV,CutD",7,100001385
100004066,4,000.935.021.002.00M,"Adjustable Safety Shelf, (30x14), Antique White",1,24.09,0.025,,,FALSE,FALSE,0,"CutV,CutD",9,100001385
100004067,4,000.935.031.002.00M,"Adjustable Safety Shelf, (36x14), Antique White",1,26.75,0.025,,,FALSE,FALSE,0,"CutV,CutD",11,100001385
100004068,4,000.935.041.002.00M,"Adjustable Safety Shelf, (42x14), Antique White",1,32.06,0.025,,,FALSE,FALSE,0,"CutV,CutD",13,100001385
100004069,4,000.935.922.002.00M,"Adjustable Safety Shelf, (12x16), Antique White",1,12.14,0.025,,,FALSE,FALSE,0,"CutV,CutD",4,100001385
100004070,4,000.935.982.002.00M,"Adjustable Safety Shelf, (18x16), Antique White",1,16.13,0.025,,,FALSE,FALSE,0,"CutV,CutD",6,100001385
100004071,4,000.935.012.002.00M,"Adjustable Safety Shelf, (24x16), Antique White",1,21.44,0.025,,,FALSE,FALSE,0,"CutV,CutD",8,100001385
100004072,4,000.935.022.002.00M,"Adjustable Safety Shelf, (30x16), Antique White",1,25.42,0.025,,,FALSE,FALSE,0,"CutV,CutD",10,100001385
100004073,4,000.935.032.002.00M,"Adjustable Safety Shelf, (36x16), Antique White",1,29.4,0.025,,,FALSE,FALSE,0,"CutV,CutD",12,100001385
100004074,4,000.935.042.002.00M,"Adjustable Safety Shelf, (42x16), Antique White",1,33.38,0.025,,,FALSE,FALSE,0,"CutV,CutD",14,100001385
100004075,4,000.935.923.002.00M,"Adjustable Safety Shelf, (12x20), Antique White",1,14.8,0.025,,,FALSE,FALSE,0,"CutV,CutD",5,100001385
100004076,4,000.935.983.002.00M,"Adjustable Safety Shelf, (18x20), Antique White",1,18.78,0.025,,,FALSE,FALSE,0,"CutV,CutD",8,100001385
100004077,4,000.935.013.002.00M,"Adjustable Safety Shelf, (24x20), Antique White",1,24.09,0.025,,,FALSE,FALSE,0,"CutV,CutD",10,100001385
100004078,4,000.935.023.002.00M,"Adjustable Safety Shelf, (30x20), Antique White",1,28.07,0.025,,,FALSE,FALSE,0,"CutV,CutD",13,100001385
100004079,4,000.935.033.002.00M,"Adjustable Safety Shelf, (36x20), Antique White",1,32.06,0.025,,,FALSE,FALSE,0,"CutV,CutD",15,100001385
100004080,4,000.935.043.002.00M,"Adjustable Safety Shelf, (42x20), Antique White",1,36.04,0.025,,,FALSE,FALSE,0,"CutV,CutD",18,100001385
100004081,4,000.935.924.002.00M,"Adjustable Safety Shelf, (12x24), Antique White",1,16.13,0.025,,,FALSE,FALSE,0,"CutV,CutD",6,100001385
100004082,4,000.935.984.002.00M,"Adjustable Safety Shelf, (18x24), Antique White",1,22.76,0.025,,,FALSE,FALSE,0,"CutV,CutD",9,100001385
100004083,4,000.935.014.002.00M,"Adjustable Safety Shelf, (24x24), Antique White",1,29.4,0.025,,,FALSE,FALSE,0,"CutV,CutD",12,100001385
100004084,4,000.935.024.002.00M,"Adjustable Safety Shelf, (30x24), Antique White",1,36.04,0.025,,,FALSE,FALSE,0,"CutV,CutD",15,100001385
100004085,4,000.935.034.002.00M,"Adjustable Safety Shelf, (36x24), Antique White",1,42.68,0.025,,,FALSE,FALSE,0,"CutV,CutD",18,100001385
100004086,4,000.935.044.002.00M,"Adjustable Safety Shelf, (42x24), Antique White",1,49.31,0.025,,,FALSE,FALSE,0,"CutV,CutD",21,100001385
100004087,4,000.935.920.003.00M,"Adjustable Safety Shelf, (12x12), Folkstone Gray",1,9.38,0.025,,,FALSE,FALSE,0,"CutV,CutD",3,100001385
100004088,4,000.935.980.003.00M,"Adjustable Safety Shelf, (18x12), Folkstone Gray",1,13.29,0.025,,,FALSE,FALSE,0,"CutV,CutD",5,100001385
100004089,4,000.935.010.003.00M,"Adjustable Safety Shelf, (24x12), Folkstone Gray",1,15.9,0.025,,,FALSE,FALSE,0,"CutV,CutD",6,100001385
100004090,4,000.935.020.003.00M,"Adjustable Safety Shelf, (30x12), Folkstone Gray",1,19.82,0.025,,,FALSE,FALSE,0,"CutV,CutD",8,100001385
100004091,4,000.935.030.003.00M,"Adjustable Safety Shelf, (36x12), Folkstone Gray",1,22.43,0.025,,,FALSE,FALSE,0,"CutV,CutD",9,100001385
100004092,4,000.935.040.003.00M,"Adjustable Safety Shelf, (42x12), Folkstone Gray",1,26.34,0.025,,,FALSE,FALSE,0,"CutV,CutD",11,100001385
100004093,4,000.935.921.003.00M,"Adjustable Safety Shelf, (12x14), Folkstone Gray",1,10.68,0.025,,,FALSE,FALSE,0,"CutV,CutD",4,100001385
100004094,4,000.935.981.003.00M,"Adjustable Safety Shelf, (18x14), Folkstone Gray",1,14.6,0.025,,,FALSE,FALSE,0,"CutV,CutD",5,100001385
100004095,4,000.935.011.003.00M,"Adjustable Safety Shelf, (24x14), Folkstone Gray",1,19.82,0.025,,,FALSE,FALSE,0,"CutV,CutD",7,100001385
100004096,4,000.935.021.003.00M,"Adjustable Safety Shelf, (30x14), Folkstone Gray",1,23.73,0.025,,,FALSE,FALSE,0,"CutV,CutD",9,100001385
100004097,4,000.935.031.003.00M,"Adjustable Safety Shelf, (36x14), Folkstone Gray",1,26.34,0.025,,,FALSE,FALSE,0,"CutV,CutD",11,100001385
100004098,4,000.935.041.003.00M,"Adjustable Safety Shelf, (42x14), Folkstone Gray",1,31.56,0.025,,,FALSE,FALSE,0,"CutV,CutD",13,100001385
100004099,4,000.935.922.003.00M,"Adjustable Safety Shelf, (12x16), Folkstone Gray",1,11.99,0.025,,,FALSE,FALSE,0,"CutV,CutD",4,100001385
100004100,4,000.935.982.003.00M,"Adjustable Safety Shelf, (18x16), Folkstone Gray",1,15.9,0.025,,,FALSE,FALSE,0,"CutV,CutD",6,100001385
100004101,4,000.935.012.003.00M,"Adjustable Safety Shelf, (24x16), Folkstone Gray",1,21.12,0.025,,,FALSE,FALSE,0,"CutV,CutD",8,100001385
100004102,4,000.935.022.003.00M,"Adjustable Safety Shelf, (30x16), Folkstone Gray",1,25.04,0.025,,,FALSE,FALSE,0,"CutV,CutD",10,100001385
100004103,4,000.935.032.003.00M,"Adjustable Safety Shelf, (36x16), Folkstone Gray",1,28.95,0.025,,,FALSE,FALSE,0,"CutV,CutD",12,100001385
100004104,4,000.935.042.003.00M,"Adjustable Safety Shelf, (42x16), Folkstone Gray",1,32.87,0.025,,,FALSE,FALSE,0,"CutV,CutD",14,100001385
100004105,4,000.935.923.003.00M,"Adjustable Safety Shelf, (12x20), Folkstone Gray",1,14.6,0.025,,,FALSE,FALSE,0,"CutV,CutD",5,100001385
100004106,4,000.935.983.003.00M,"Adjustable Safety Shelf, (18x20), Folkstone Gray",1,18.51,0.025,,,FALSE,FALSE,0,"CutV,CutD",8,100001385
100004107,4,000.935.013.003.00M,"Adjustable Safety Shelf, (24x20), Folkstone Gray",1,23.73,0.025,,,FALSE,FALSE,0,"CutV,CutD",10,100001385
100004108,4,000.935.023.003.00M,"Adjustable Safety Shelf, (30x20), Folkstone Gray",1,27.65,0.025,,,FALSE,FALSE,0,"CutV,CutD",13,100001385
100004109,4,000.935.033.003.00M,"Adjustable Safety Shelf, (36x20), Folkstone Gray",1,31.56,0.025,,,FALSE,FALSE,0,"CutV,CutD",15,100001385
100004110,4,000.935.043.003.00M,"Adjustable Safety Shelf, (42x20), Folkstone Gray",1,35.48,0.025,,,FALSE,FALSE,0,"CutV,CutD",18,100001385
100004111,4,000.935.924.003.00M,"Adjustable Safety Shelf, (12x24), Folkstone Gray",1,15.9,0.025,,,FALSE,FALSE,0,"CutV,CutD",6,100001385
100004112,4,000.935.984.003.00M,"Adjustable Safety Shelf, (18x24), Folkstone Gray",1,22.43,0.025,,,FALSE,FALSE,0,"CutV,CutD",9,100001385
100004113,4,000.935.014.003.00M,"Adjustable Safety Shelf, (24x24), Folkstone Gray",1,28.95,0.025,,,FALSE,FALSE,0,"CutV,CutD",12,100001385
100004114,4,000.935.024.003.00M,"Adjustable Safety Shelf, (30x24), Folkstone Gray",1,35.48,0.025,,,FALSE,FALSE,0,"CutV,CutD",15,100001385
100004115,4,000.935.034.003.00M,"Adjustable Safety Shelf, (36x24), Folkstone Gray",1,42,0.025,,,FALSE,FALSE,0,"CutV,CutD",18,100001385
100004116,4,000.935.044.003.00M,"Adjustable Safety Shelf, (42x24), Folkstone Gray",1,48.53,0.025,,,FALSE,FALSE,0,"CutV,CutD",21,100001385
100004117,4,000.935.920.004.00M,"Adjustable Safety Shelf, (12x12), Carmel Apple",1,10.39,0.025,,,FALSE,FALSE,0,"CutV,CutD",3,100001385
100004118,4,000.935.980.004.00M,"Adjustable Safety Shelf, (18x12), Carmel Apple",1,14.91,0.025,,,FALSE,FALSE,0,"CutV,CutD",5,100001385
100004119,4,000.935.010.004.00M,"Adjustable Safety Shelf, (24x12), Carmel Apple",1,17.93,0.025,,,FALSE,FALSE,0,"CutV,CutD",6,100001385
100004120,4,000.935.020.004.00M,"Adjustable Safety Shelf, (30x12), Carmel Apple",1,22.45,0.025,,,FALSE,FALSE,0,"CutV,CutD",8,100001385
100004121,4,000.935.030.004.00M,"Adjustable Safety Shelf, (36x12), Carmel Apple",1,25.46,0.025,,,FALSE,FALSE,0,"CutV,CutD",9,100001385
100004122,4,000.935.040.004.00M,"Adjustable Safety Shelf, (42x12), Carmel Apple",1,29.99,0.025,,,FALSE,FALSE,0,"CutV,CutD",11,100001385
100004123,4,000.935.921.004.00M,"Adjustable Safety Shelf, (12x14), Carmel Apple",1,11.9,0.025,,,FALSE,FALSE,0,"CutV,CutD",4,100001385
100004124,4,000.935.981.004.00M,"Adjustable Safety Shelf, (18x14), Carmel Apple",1,16.42,0.025,,,FALSE,FALSE,0,"CutV,CutD",5,100001385
100004125,4,000.935.011.004.00M,"Adjustable Safety Shelf, (24x14), Carmel Apple",1,22.45,0.025,,,FALSE,FALSE,0,"CutV,CutD",7,100001385
100004126,4,000.935.021.004.00M,"Adjustable Safety Shelf, (30x14), Carmel Apple",1,26.97,0.025,,,FALSE,FALSE,0,"CutV,CutD",9,100001385
100004127,4,000.935.031.004.00M,"Adjustable Safety Shelf, (36x14), Carmel Apple",1,29.99,0.025,,,FALSE,FALSE,0,"CutV,CutD",11,100001385
100004128,4,000.935.041.004.00M,"Adjustable Safety Shelf, (42x14), Carmel Apple",1,36.02,0.025,,,FALSE,FALSE,0,"CutV,CutD",13,100001385
100004129,4,000.935.922.004.00M,"Adjustable Safety Shelf, (12x16), Carmel Apple",1,13.4,0.025,,,FALSE,FALSE,0,"CutV,CutD",4,100001385
100004130,4,000.935.982.004.00M,"Adjustable Safety Shelf, (18x16), Carmel Apple",1,17.93,0.025,,,FALSE,FALSE,0,"CutV,CutD",6,100001385
100004131,4,000.935.012.004.00M,"Adjustable Safety Shelf, (24x16), Carmel Apple",1,23.96,0.025,,,FALSE,FALSE,0,"CutV,CutD",8,100001385
100004132,4,000.935.022.004.00M,"Adjustable Safety Shelf, (30x16), Carmel Apple",1,28.48,0.025,,,FALSE,FALSE,0,"CutV,CutD",10,100001385
100004133,4,000.935.032.004.00M,"Adjustable Safety Shelf, (36x16), Carmel Apple",1,33,0.025,,,FALSE,FALSE,0,"CutV,CutD",12,100001385
100004134,4,000.935.042.004.00M,"Adjustable Safety Shelf, (42x16), Carmel Apple",1,37.52,0.025,,,FALSE,FALSE,0,"CutV,CutD",14,100001385
100004135,4,000.935.923.004.00M,"Adjustable Safety Shelf, (12x20), Carmel Apple",1,16.42,0.025,,,FALSE,FALSE,0,"CutV,CutD",5,100001385
100004136,4,000.935.983.004.00M,"Adjustable Safety Shelf, (18x20), Carmel Apple",1,20.94,0.025,,,FALSE,FALSE,0,"CutV,CutD",8,100001385
100004137,4,000.935.013.004.00M,"Adjustable Safety Shelf, (24x20), Carmel Apple",1,26.97,0.025,,,FALSE,FALSE,0,"CutV,CutD",10,100001385
100004138,4,000.935.023.004.00M,"Adjustable Safety Shelf, (30x20), Carmel Apple",1,31.49,0.025,,,FALSE,FALSE,0,"CutV,CutD",13,100001385
100004139,4,000.935.033.004.00M,"Adjustable Safety Shelf, (36x20), Carmel Apple",1,36.02,0.025,,,FALSE,FALSE,0,"CutV,CutD",15,100001385
100004140,4,000.935.043.004.00M,"Adjustable Safety Shelf, (42x20), Carmel Apple",1,40.54,0.025,,,FALSE,FALSE,0,"CutV,CutD",18,100001385
100004141,4,000.935.924.004.00M,"Adjustable Safety Shelf, (12x24), Carmel Apple",1,17.93,0.025,,,FALSE,FALSE,0,"CutV,CutD",6,100001385
100004142,4,000.935.984.004.00M,"Adjustable Safety Shelf, (18x24), Carmel Apple",1,25.46,0.025,,,FALSE,FALSE,0,"CutV,CutD",9,100001385
100004143,4,000.935.014.004.00M,"Adjustable Safety Shelf, (24x24), Carmel Apple",1,33,0.025,,,FALSE,FALSE,0,"CutV,CutD",12,100001385
100004144,4,000.935.024.004.00M,"Adjustable Safety Shelf, (30x24), Carmel Apple",1,40.54,0.025,,,FALSE,FALSE,0,"CutV,CutD",15,100001385
100004145,4,000.935.034.004.00M,"Adjustable Safety Shelf, (36x24), Carmel Apple",1,48.08,0.025,,,FALSE,FALSE,0,"CutV,CutD",18,100001385
100004146,4,000.935.044.004.00M,"Adjustable Safety Shelf, (42x24), Carmel Apple",1,55.61,0.025,,,FALSE,FALSE,0,"CutV,CutD",21,100001385
100004147,4,000.935.920.005.00M,"Adjustable Safety Shelf, (12x12), Wild Apple",1,10.39,0.025,,,FALSE,FALSE,0,"CutV,CutD",3,100001385
100004148,4,000.935.980.005.00M,"Adjustable Safety Shelf, (18x12), Wild Apple",1,14.91,0.025,,,FALSE,FALSE,0,"CutV,CutD",5,100001385
100004149,4,000.935.010.005.00M,"Adjustable Safety Shelf, (24x12), Wild Apple",1,17.93,0.025,,,FALSE,FALSE,0,"CutV,CutD",6,100001385
100004150,4,000.935.020.005.00M,"Adjustable Safety Shelf, (30x12), Wild Apple",1,22.45,0.025,,,FALSE,FALSE,0,"CutV,CutD",8,100001385
100004151,4,000.935.030.005.00M,"Adjustable Safety Shelf, (36x12), Wild Apple",1,25.46,0.025,,,FALSE,FALSE,0,"CutV,CutD",9,100001385
