"Product Name","Product No","Product Active","Customer Part No","Product Category","Stocking Code","GL Account","Kanban Part","CutRite Product ID","Weight","QB Product Code","Shipping Method","Part Number","Nom W","Case Material","Nom H","Cabinet Material","Nom D","Cabinet Edgeband","Eng W","Cabinet Edgeband 2","Eng H","Door Material","Eng D","Door Edgeband","Product Sheet","Created Time","Website","Modified Time","Unit Price","Tax Class","Stock Type","Qty/Unit","Usage Unit","Reorder Level","Qty. in Stock","Qty. in Demand","Handler","Product Image","Description"
"Deck,16 x 46.5 w/Windswept Bronze Edge","SKU-100063","1","810203","Not Accessible","","Cabinets","0","CCP-DEK","20.000","810203","Not Accessible","CCP-DEK-16x46.5-BRO","16.000","","46.500","WINDSWEPT BRONZE","0.000","","406.400","1_BRONZE_PVC","1181.100","","0.000","","","2010-06-18 12:13:20","","2010-06-21 13:06:12","11.92","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Deck,23 x 22.5 w/Windswept Bronze Edge","SKU-100064","1","810204","Not Accessible","","Cabinets","0","CCP-DEK","13.910","810204","Not Accessible","CCP-DEK-23x22.5-BRO","23.000","","22.500","WINDSWEPT BRONZE","0.000","","584.200","1_BRONZE_PVC","571.500","","0.000","","","2010-06-18 12:13:21","","2010-06-21 13:06:12","8.78","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Deck,23 x 46.5 w/Windswept Bronze Edge","SKU-100065","1","810205","Not Accessible","","Cabinets","0","CCP-DEK","28.740","810205","Not Accessible","CCP-DEK-23x46.5-BRO","23.000","","46.500","WINDSWEPT BRONZE","0.000","","584.200","1_BRONZE_PVC","1181.100","","0.000","","","2010-06-18 12:13:21","","2010-06-21 13:06:13","16.92","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Deck,20 x 22.5 w/Windswept Bronze Edge","SKU-100066","1","810208","Not Accessible","","Cabinets","0","CCP-DEK","12.090","810208","Not Accessible","CCP-DEK-20x22.5-BRO","20.000","","22.500","WINDSWEPT BRONZE","0.000","","508.000","1_BRONZE_PVC","571.500","","0.000","","","2010-06-18 12:13:21","","2010-06-21 13:06:13","7.54","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Deck,20 x 46.5 w/Windswept Bronze Edge","SKU-100067","1","810209","Not Accessible","","Cabinets","0","CCP-DEK","24.990","810209","Not Accessible","CCP-DEK-20x46.5-BRO","20.000","","46.500","WINDSWEPT BRONZE","0.000","","508.000","1_BRONZE_PVC","1181.100","","0.000","","","2010-06-18 12:13:22","","2010-06-21 13:06:13","14.78","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Door,23.875 x 23 Windswept Bronze","SKU-100068","1","810300","Not Accessible","","Cabinets","0","CCP-DOR","10.910","810300","Not Accessible","CCP-DOR-23.875x23-BRO","23.875","","23.000","WINDSWEPT BRONZE","0.000","","606.400","","584.200","3/4_W/S_BRONZE/WHITE","0.000","3/4_BRONZE_PVC","","2010-06-18 12:13:22","","2010-06-21 13:06:14","13.47","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Door,23.875 x 48 Windswept Bronze","SKU-100069","1","810305","Not Accessible","","Cabinets","0","CCP-DOR","22.760","810305","Not Accessible","CCP-DOR-23.875x48-BRO","23.875","","48.000","WINDSWEPT BRONZE","0.000","","606.400","","1219.200","3/4_W/S_BRONZE/WHITE","0.000","3/4_BRONZE_PVC","","2010-06-18 12:13:22","","2010-06-21 13:06:14","25.91","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Door,23.875 x 72 Windswept Bronze","SKU-100070","1","810306","Not Accessible","","Cabinets","0","CCP-DOR","34.140","810306","Not Accessible","CCP-DOR-23.875x72-BRO","23.875","","72.000","WINDSWEPT BRONZE","0.000","","606.400","","1828.800","3/4_W/S_BRONZE/WHITE","0.000","3/4_BRONZE_PVC","","2010-06-18 12:13:22","","2010-06-21 13:06:14","29.02","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Door,23.875 x 78 Windswept Bronze","SKU-100071","1","810307","Not Accessible","","Cabinets","0","CCP-DOR","36.990","810307","Not Accessible","CCP-DOR-23.875x78-BRO","23.875","","78.000","WINDSWEPT BRONZE","0.000","","606.400","","1981.200","3/4_W/S_BRONZE/WHITE","0.000","3/4_BRONZE_PVC","","2010-06-18 12:13:23","","2010-06-21 13:06:14","31.37","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Door,23.875 x 84 Windswept Bronze","SKU-100072","1","810308","Not Accessible","","Cabinets","0","CCP-DOR","39.830","810308","Not Accessible","CCP-DOR-23.875x84-BRO","23.875","","84.000","WINDSWEPT BRONZE","0.000","","606.400","","2133.600","3/4_W/S_BRONZE/WHITE","0.000","3/4_BRONZE_PVC","","2010-06-18 12:13:23","","2010-06-21 13:06:15","33.73","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Door,23.875 x 90 Windswept Bronze","SKU-100073","1","810309","Not Accessible","","Cabinets","0","CCP-DOR","42.680","810309","Not Accessible","CCP-DOR-23.875x90-BRO","23.875","","90.000","WINDSWEPT BRONZE","0.000","","606.400","","2286.000","3/4_W/S_BRONZE/WHITE","0.000","3/4_BRONZE_PVC","","2010-06-18 12:13:23","","2010-06-21 13:06:15","36.08","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Door,23.875 x 30.75 Windswept Bronze","SKU-100074","1","810310","Not Accessible","","Cabinets","0","CCP-DOR","14.580","810310","Not Accessible","CCP-DOR-23.875x30.75-BRO","23.875","","30.750","WINDSWEPT BRONZE","0.000","","606.400","","781.100","3/4_W/S_BRONZE/WHITE","0.000","3/4_BRONZE_PVC","","2010-06-18 12:13:23","","2010-06-21 13:06:16","17.10","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Door,Sliding 23.875 x 77 Windswept Bronze","SKU-100075","1","810311","Not Accessible","","Cabinets","0","CCP-DOR-SL","36.700","810311","Not Accessible","CCP-DOR-SL-24x77-BRO","24.000","","77.000","WINDSWEPT BRONZE","0.000","","609.600","","1955.800","3/4_W/S_BRONZE/WHITE","0.000","3/4_BRONZE_PVC","","2010-06-18 12:13:24","","2010-06-21 13:06:17","31.37","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Door,Sliding 23.875 x 83 Windswept Bronze","SKU-100076","1","810312","Not Accessible","","Cabinets","0","CCP-DOR-SL","39.560","810312","Not Accessible","CCP-DOR-SL-24x83-BRO","24.000","","83.000","WINDSWEPT BRONZE","0.000","","609.600","","2108.200","3/4_W/S_BRONZE/WHITE","0.000","3/4_BRONZE_PVC","","2010-06-18 12:13:24","","2010-06-21 13:06:17","33.73","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Door,Sliding 23.875 x 89 Windswept Bronze","SKU-100077","1","810313","Not Accessible","","Cabinets","0","CCP-DOR-SL","42.420","810313","Not Accessible","CCP-DOR-SL-24x89-BRO","24.000","","89.000","WINDSWEPT BRONZE","0.000","","609.600","","2260.600","3/4_W/S_BRONZE/WHITE","0.000","3/4_BRONZE_PVC","","2010-06-18 12:13:24","","2010-06-21 13:06:17","36.08","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Door,Sliding 23.875 x 71 Windswept Bronze","SKU-100078","1","810314","Not Accessible","","Cabinets","0","CCP-DOR-SL","33.840","810314","Not Accessible","CCP-DOR-SL-24x71-BRO","24.000","","71.000","WINDSWEPT BRONZE","0.000","","609.600","","1803.400","3/4_W/S_BRONZE/WHITE","0.000","3/4_BRONZE_PVC","","2010-06-18 12:13:25","","2010-06-21 13:06:17","31.37","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Drawer Front,23.875 x 7.5625 Windswept Bronze","SKU-100079","1","810500","Not Accessible","","Cabinets","0","CCP-DRWF","3.590","810500","Not Accessible","CCP-DRWF-23.875x7.5625-BRO","23.875","","7.563","WINDSWEPT BRONZE","0.000","","606.400","","192.100","3/4_W/S_BRONZE/WHITE","0.000","3/4_BRONZE_PVC","","2010-06-18 12:13:26","","2010-06-21 13:06:18","4.60","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Drawer Front,23.875 x15.3125 Windswept Bronze (Uni","SKU-100080","1","810501","Not Accessible","","Cabinets","0","CCP-DRWF","7.260","810501","Not Accessible","CCP-DRWF-23.875x15.3125-BRO","23.875","","15.313","WINDSWEPT BRONZE","0.000","","606.400","","388.900","3/4_W/S_BRONZE/WHITE","0.000","3/4_BRONZE_PVC","","2010-06-18 12:13:26","","2010-06-21 13:06:18","8.10","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Drawer Front,23.875 x 3.71875 Windswept Bronze","SKU-100081","1","810502","Not Accessible","","Cabinets","0","CCP-DRWF","1.760","810502","Not Accessible","CCP-DRWF-23.875x3.71875-BRO","23.875","","3.719","WINDSWEPT BRONZE","0.000","","606.400","","94.500","3/4_W/S_BRONZE/WHITE","0.000","3/4_BRONZE_PVC","","2010-06-18 12:13:27","","2010-06-21 13:06:18","4.60","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Side,16 x 31 Windswept Bronze","SKU-100082","1","810804","Not Accessible","","Cabinets","0","CCP-SID","9.850","810804","Not Accessible","CCP-SID-16x31-BRO","16.000","3/4_W/S_BRONZE/WHITE","31.000","WINDSWEPT BRONZE","0.000","3/4_BRONZE_PVC","406.400","","787.400","","0.000","","","2010-06-18 12:13:27","","2010-06-21 13:06:18","13.40","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Side,16 x 48 Windswept Bronze","SKU-100083","1","810805","Not Accessible","","Cabinets","0","CCP-SID","15.250","810805","Not Accessible","CCP-SID-16x48-BRO","16.000","3/4_W/S_BRONZE/WHITE","48.000","WINDSWEPT BRONZE","0.000","3/4_BRONZE_PVC","406.400","","1219.200","","0.000","","","2010-06-18 12:13:28","","2010-06-21 13:06:19","19.88","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Side,16 x 72 Windswept Bronze","SKU-100084","1","810806","Not Accessible","","Cabinets","0","CCP-SID","22.880","810806","Not Accessible","CCP-SID-16x72-BRO","16.000","3/4_W/S_BRONZE/WHITE","72.000","WINDSWEPT BRONZE","0.000","3/4_BRONZE_PVC","406.400","","1828.800","","0.000","","","2010-06-18 12:13:28","","2010-06-21 13:06:19","25.60","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Side,16 x 78 Windswept Bronze","SKU-100085","1","810807","Not Accessible","","Cabinets","0","CCP-SID","24.790","810807","Not Accessible","CCP-SID-16x78-BRO","16.000","3/4_W/S_BRONZE/WHITE","78.000","WINDSWEPT BRONZE","0.000","3/4_BRONZE_PVC","406.400","","1981.200","","0.000","","","2010-06-18 12:13:29","","2010-06-21 13:06:19","25.93","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Side,16 x 84 Windswept Bronze","SKU-100086","1","810808","Not Accessible","","Cabinets","0","CCP-SID","26.690","810808","Not Accessible","CCP-SID-16x84-BRO","16.000","3/4_W/S_BRONZE/WHITE","84.000","WINDSWEPT BRONZE","0.000","3/4_BRONZE_PVC","406.400","","2133.600","","0.000","","","2010-06-18 12:13:29","","2010-06-21 13:06:19","29.74","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Side,16 x 90 Windswept Bronze","SKU-100087","1","810809","Not Accessible","","Cabinets","0","CCP-SID","28.600","810809","Not Accessible","CCP-SID-16x90-BRO","16.000","3/4_W/S_BRONZE/WHITE","90.000","WINDSWEPT BRONZE","0.000","3/4_BRONZE_PVC","406.400","","2286.000","","0.000","","","2010-06-18 12:13:29","","2010-06-21 13:06:20","31.81","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Side,23 x 31 Windswept Bronze","SKU-100088","1","810812","Not Accessible","","Cabinets","0","CCP-SID","14.160","810812","Not Accessible","CCP-SID-23x31-BRO","23.000","3/4_W/S_BRONZE/WHITE","31.000","WINDSWEPT BRONZE","0.000","3/4_BRONZE_PVC","584.200","","787.400","","0.000","","","2010-06-18 12:13:30","","2010-06-21 13:06:20","18.87","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Side,23 x 48 Windswept Bronze","SKU-100089","1","810813","Not Accessible","","Cabinets","0","CCP-SID","21.930","810813","Not Accessible","CCP-SID-23x48-BRO","23.000","3/4_W/S_BRONZE/WHITE","48.000","WINDSWEPT BRONZE","0.000","3/4_BRONZE_PVC","584.200","","1219.200","","0.000","","","2010-06-18 12:13:30","","2010-06-21 13:06:20","20.11","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Side,23 x 72 Windswept Bronze","SKU-100090","1","810814","Not Accessible","","Cabinets","0","CCP-SID","32.890","810814","Not Accessible","CCP-SID-23x72-BRO","23.000","3/4_W/S_BRONZE/WHITE","72.000","WINDSWEPT BRONZE","0.000","3/4_BRONZE_PVC","584.200","","1828.800","","0.000","","","2010-06-18 12:13:30","","2010-06-21 13:06:21","26.95","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Side,23 x 78 Windswept Bronze","SKU-100091","1","810815","Not Accessible","","Cabinets","0","CCP-SID","35.630","810815","Not Accessible","CCP-SID-23x78-BRO","23.000","3/4_W/S_BRONZE/WHITE","78.000","WINDSWEPT BRONZE","0.000","3/4_BRONZE_PVC","584.200","","1981.200","","0.000","","","2010-06-18 12:13:31","","2010-06-21 13:06:21","29.13","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Side,23 x 84 Windswept Bronze","SKU-100092","1","810816","Not Accessible","","Cabinets","0","CCP-SID","38.370","810816","Not Accessible","CCP-SID-23x84-BRO","23.000","3/4_W/S_BRONZE/WHITE","84.000","WINDSWEPT BRONZE","0.000","3/4_BRONZE_PVC","584.200","","2133.600","","0.000","","","2010-06-18 12:13:31","","2010-06-21 13:06:21","31.31","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Side,23 x 90 Windswept Bronze","SKU-100093","1","810817","Not Accessible","","Cabinets","0","CCP-SID","41.110","810817","Not Accessible","CCP-SID-23x90-BRO","23.000","3/4_W/S_BRONZE/WHITE","90.000","WINDSWEPT BRONZE","0.000","3/4_BRONZE_PVC","584.200","","2286.000","","0.000","","","2010-06-18 12:13:32","","2010-06-21 13:06:22","33.49","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Side,12 x 23.25 Windswept Bronze","SKU-100094","1","810818","Not Accessible","","Cabinets","0","CCP-SID","5.540","810818","Not Accessible","CCP-SID-12x23.25-BRO","12.000","3/4_W/S_BRONZE/WHITE","23.250","WINDSWEPT BRONZE","0.000","3/4_BRONZE_PVC","304.800","","590.600","","0.000","","","2010-06-18 12:13:32","","2010-06-21 13:06:22","12.01","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Side,12 x 31 Windswept Bronze","SKU-100095","1","810819","Not Accessible","","Cabinets","0","CCP-SID","7.390","810819","Not Accessible","CCP-SID-12x31-BRO","12.000","3/4_W/S_BRONZE/WHITE","31.000","WINDSWEPT BRONZE","0.000","3/4_BRONZE_PVC","304.800","","787.400","","0.000","","","2010-06-18 12:13:33","","2010-06-21 13:06:23","14.74","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Side,16 x 23.25 Windswept Bronze","SKU-100096","1","810820","Not Accessible","","Cabinets","0","CCP-SID","7.390","810820","Not Accessible","CCP-SID-16x23.25-BRO","16.000","3/4_W/S_BRONZE/WHITE","23.250","WINDSWEPT BRONZE","0.000","3/4_BRONZE_PVC","406.400","","590.600","","0.000","","","2010-06-18 12:13:33","","2010-06-21 13:06:23","10.39","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Side,23 x 23.25 Windswept Bronze","SKU-100097","1","810821","Not Accessible","","Cabinets","0","CCP-SID","10.620","810821","Not Accessible","CCP-SID-23x23.25-BRO","23.000","3/4_W/S_BRONZE/WHITE","23.250","WINDSWEPT BRONZE","0.000","3/4_BRONZE_PVC","584.200","","590.600","","0.000","","","2010-06-18 12:13:34","","2010-06-21 13:06:24","14.63","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Side,20 x 23.25 Windswept Bronze","SKU-100098","1","810822","Not Accessible","","Cabinets","0","CCP-SID","9.240","810822","Not Accessible","CCP-SID-20x23.25-BRO","20.000","3/4_W/S_BRONZE/WHITE","23.250","WINDSWEPT BRONZE","0.000","3/4_BRONZE_PVC","508.000","","590.600","","0.000","","","2010-06-18 12:13:34","","2010-06-21 13:06:24","12.81","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Side,20 x 31 Windswept Bronze","SKU-100099","1","810823","Not Accessible","","Cabinets","0","CCP-SID","12.310","810823","Not Accessible","CCP-SID-20x31-BRO","20.000","3/4_W/S_BRONZE/WHITE","31.000","WINDSWEPT BRONZE","0.000","3/4_BRONZE_PVC","508.000","","787.400","","0.000","","","2010-06-18 12:13:35","","2010-06-21 13:06:24","16.53","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Side,20 x 48 Windswept Bronze","SKU-100100","1","810824","Not Accessible","","Cabinets","0","CCP-SID","19.070","810824","Not Accessible","CCP-SID-20x48-BRO","20.000","3/4_W/S_BRONZE/WHITE","48.000","WINDSWEPT BRONZE","0.000","3/4_BRONZE_PVC","508.000","","1219.200","","0.000","","","2010-06-18 12:13:35","","2010-06-21 13:06:25","21.46","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Side,20 x 72 Windswept Bronze","SKU-100101","1","810825","Not Accessible","","Cabinets","0","CCP-SID","28.600","810825","Not Accessible","CCP-SID-20x72-BRO","20.000","3/4_W/S_BRONZE/WHITE","72.000","WINDSWEPT BRONZE","0.000","3/4_BRONZE_PVC","508.000","","1828.800","","0.000","","","2010-06-18 12:13:36","","2010-06-21 13:06:25","26.57","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Side,20 x 78 Windswept Bronze","SKU-100102","1","810826","Not Accessible","","Cabinets","0","CCP-SID","30.980","810826","Not Accessible","CCP-SID-20x78-BRO","20.000","3/4_W/S_BRONZE/WHITE","78.000","WINDSWEPT BRONZE","0.000","3/4_BRONZE_PVC","508.000","","1981.200","","0.000","","","2010-06-18 12:13:36","","2010-06-21 13:06:25","28.72","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Side,20 x 84 Windswept Bronze","SKU-100103","1","810827","Not Accessible","","Cabinets","0","CCP-SID","33.370","810827","Not Accessible","CCP-SID-20x84-BRO","20.000","3/4_W/S_BRONZE/WHITE","84.000","WINDSWEPT BRONZE","0.000","3/4_BRONZE_PVC","508.000","","2133.600","","0.000","","","2010-06-18 12:13:37","","2010-06-21 13:06:25","30.87","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Side,20 x 90 Windswept Bronze","SKU-100104","1","810828","Not Accessible","","Cabinets","0","CCP-SID","35.750","810828","Not Accessible","CCP-SID-20x90-BRO","20.000","3/4_W/S_BRONZE/WHITE","90.000","WINDSWEPT BRONZE","0.000","3/4_BRONZE_PVC","508.000","","2286.000","","0.000","","","2010-06-18 12:13:37","","2010-06-21 13:06:26","33.01","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Side,1 & 4 Drawer 16 x 31 Windswept Bronze","SKU-100105","1","810904","Not Accessible","","Cabinets","0","CCP-SID-DRW","9.850","810904","Not Accessible","CCP-SID-DRW-16x31-BRO","16.000","3/4_W/S_BRONZE/WHITE","31.000","WINDSWEPT BRONZE","0.000","3/4_BRONZE_PVC","406.400","","787.400","","0.000","","","2010-06-18 12:13:38","","2010-06-21 13:06:26","13.40","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Side,1 & 4 Drawer 23 x 31 Windswept Bronze","SKU-100106","1","810905","Not Accessible","","Cabinets","0","CCP-SID-DRW","14.160","810905","Not Accessible","CCP-SID-DRW-23x31-BRO","23.000","3/4_W/S_BRONZE/WHITE","31.000","WINDSWEPT BRONZE","0.000","3/4_BRONZE_PVC","584.200","","787.400","","0.000","","","2010-06-18 12:13:38","","2010-06-21 13:06:26","18.87","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Side,1 & 4 Drawer 20 x 31 Windswept Bronze","SKU-100107","1","810906","Not Accessible","","Cabinets","0","CCP-SID-DRW","12.310","810906","Not Accessible","CCP-SID-DRW-20x31-BRO","20.000","3/4_W/S_BRONZE/WHITE","31.000","WINDSWEPT BRONZE","0.000","3/4_BRONZE_PVC","508.000","","787.400","","0.000","","","2010-06-18 12:13:38","","2010-06-21 13:06:26","16.53","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Stretcher,3 x 22.5 w/Windswept Bronze Edge","SKU-100108","1","811001","Not Accessible","","Cabinets","0","CCP-STR","1.810","811001","Not Accessible","CCP-STR-3x22.5-BRO","3.000","","22.500","WINDSWEPT BRONZE","0.000","","76.200","1_BRONZE_PVC","571.500","","0.000","","","2010-06-18 12:13:38","","2010-06-21 13:06:27","2.21","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Door,Blind Panel 21.8125 x 78 Windswept Bronze","SKU-100109","1","811304","Not Accessible","","Cabinets","0","CCP-DOR-BL","33.790","811304","Not Accessible","CCP-DOR-BL-21.8125x78-BRO","21.813","","78.000","WINDSWEPT BRONZE","0.000","","554.000","","1981.200","3/4_W/S_BRONZE/WHITE","0.000","3/4_BRONZE_PVC","","2010-06-18 12:13:39","","2010-06-21 13:06:27","32.60","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Door,Blind Panel 21.8125 x 84 Windswept Bronze","SKU-100110","1","811305","Not Accessible","","Cabinets","0","CCP-DOR-BL","36.390","811305","Not Accessible","CCP-DOR-BL-21.8125x84-BRO","21.813","","84.000","WINDSWEPT BRONZE","0.000","","554.000","","2133.600","3/4_W/S_BRONZE/WHITE","0.000","3/4_BRONZE_PVC","","2010-06-18 12:13:39","","2010-06-21 13:06:27","32.60","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
